<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
ارفع-ت,13931218,240.60,250,241,246.30,101466,219129757.00,48,246
ارفع-ت,13931219,249.95,250,240,243.34,206851,441341006.00,96,246
ارفع-ت,13931220,241.29,247,241,242.65,65698,139827652.00,38,243
ارفع-ت,13931223,247.33,255,247,253.60,298360,663520358.00,66,243
ارفع-ت,13931224,261.01,262,251,257.82,330214,746649384.00,111,254
ارفع-ت,13931225,262.15,262,248,252.01,209535,463135261.00,81,258
ارفع-ت,13931226,245.16,252,239,239.92,604360,1271520249.00,136,252
ارفع-ت,13931227,245.62,250,245,247.90,203944,443311694.00,74,240
ارفع-ت,13940105,258.39,258,247,254.29,46258,103176033.00,36,248
ارفع-ت,13940108,262.15,267,257,263.98,292765,677752541.00,124,254
ارفع-ت,13940109,273.67,277,274,276.98,421034,1022691210.00,93,264
ارفع-ت,13940110,283.93,291,274,289.63,1677137,4259818023.00,293,277
ارفع-ت,13940111,296.48,304,296,303.43,481043,1279906337.00,56,290
ارفع-ت,13940115,318.60,319,319,318.60,15487,43270678.00,6,303
ارفع-ت,13940116,334.45,334,334,334.45,2810244,8242445652.00,148,319
ارفع-ت,13940117,339.81,340,318,319.28,1807721,5062173937.00,271,334
ارفع-ت,13940118,319.28,335,303,331.94,1412713,4112132524.00,307,319
ارفع-ت,13940119,339.81,340,319,328.06,242979,699151150.00,85,332
ارفع-ت,13940122,313.81,327,312,314.27,249795,688532672.00,78,328
ارفع-ت,13940123,302.18,307,299,298.76,982767,2574947003.00,137,314
ارفع-ت,13940124,302.18,314,290,307.77,705335,1903637457.00,124,299
ارفع-ت,13940125,316.89,323,308,318.14,1446728,4037008888.00,108,308
ارفع-ت,13940126,320.42,325,319,323.39,415094,1177023132.00,90,318
ارفع-ت,13940129,309.02,333,308,323.05,879440,2491727345.00,177,323
ارفع-ت,13940130,332.85,333,316,326.01,382332,1093038094.00,77,323
ارفع-ت,13940131,330.23,333,317,325.21,326191,930339601.00,63,326
ارفع-ت,13940201,317.46,328,314,321.56,133973,377798155.00,41,325
ارفع-ت,13940202,313.58,315,305,306.51,252858,679609313.00,99,322
ارفع-ت,13940205,303.66,322,301,314.04,580437,1598794082.00,100,307
ارفع-ت,13940206,319.28,319,300,309.59,744638,2021986933.00,105,314
ارفع-ت,13940207,319.05,319,301,304.00,86341,230213218.00,59,310
ارفع-ت,13940208,304.46,314,294,301.49,232705,615221677.00,125,304
ارفع-ت,13940209,307.77,308,296,296.82,38770,100929065.00,22,301
ارفع-ت,13940213,306.74,307,293,295.68,63508,164650580.00,33,297
ارفع-ت,13940214,291.92,292,283,285.07,87070,217670881.00,44,296
ارفع-ت,13940215,273.67,296,273,281.65,23094,57030928.00,31,285
ارفع-ت,13940216,0,0,0,281.65,0,0.00,0,282
ارفع-ت,13940219,0,0,0,281.65,0,0.00,0,282
ارفع-ت,13940220,307.88,308,308,281.77,2000,5400000.00,2,282
ارفع-ت,13940221,307.88,331,276,304.57,787382,2104990150.00,185,282
ارفع-ت,13940222,329.55,330,290,306.97,1117211,3007060593.00,220,305
ارفع-ت,13940223,0,0,0,306.97,0,0.00,0,307
ارفع-ت,13940227,0,0,0,306.97,0,0.00,0,307
ارفع-ت,13940228,0,0,0,306.97,0,0.00,0,307
ارفع-ت,13940229,0,0,0,306.97,0,0.00,0,307
ارفع-ت,13940230,344.78,345,309,307.09,23804,60249049.00,11,307
ارفع-ت,13940302,297.48,326,297,307.21,62407,156240926.00,41,307
ارفع-ت,13940303,311.28,320,301,307.34,32911,82782772.00,21,307
ارفع-ت,13940304,315.34,315,308,307.34,42499,106397440.00,2,307
ارفع-ت,13940305,295.63,307,296,307.09,22103,53187815.00,12,307
ارفع-ت,13940306,298.10,301,285,306.84,16600,39707000.00,8,307
ارفع-ت,13940309,289.48,301,281,306.35,25943,61223570.00,24,307
ارفع-ت,13940310,283.32,285,282,306.23,5330,12247900.00,10,306
ارفع-ت,13940311,282.82,292,282,305.12,41336,95499260.00,21,306
ارفع-ت,13940312,282.21,283,282,304.38,26681,61297405.00,10,305
ارفع-ت,13940316,295.63,296,282,303.15,46677,107624645.00,16,304
ارفع-ت,13940317,281.72,282,274,300.93,62675,140147080.00,37,303
ارفع-ت,13940318,0,0,0,300.93,0,0.00,0,301
ارفع-ت,13940319,266.07,267,266,299.70,30500,66143422.00,8,301
ارفع-ت,13940320,267.30,267,266,299.21,13160,28440600.00,3,300
ارفع-ت,13940323,277.77,279,274,298.59,22307,50365650.00,9,299
ارفع-ت,13940324,277.16,277,271,298.47,6400,14375500.00,3,299
ارفع-ت,13940325,270.88,274,271,297.98,13989,30937611.00,13,298
ارفع-ت,13940326,266.19,278,266,297.24,22165,49156700.00,23,298
ارفع-ت,13940327,284.18,293,280,296.00,82212,190378738.00,34,297
ارفع-ت,13940330,289.23,289,289,296.00,2350,5517800.00,3,296
ارفع-ت,13940331,279.74,283,278,294.90,62654,143507602.00,18,296
ارفع-ت,13940401,283.32,283,273,294.77,10169,23304700.00,9,295
ارفع-ت,13940402,272.85,287,273,287.75,299641,671852656.00,68,295
ارفع-ت,13940403,283.81,284,276,278.76,122100,276281502.00,60,288
ارفع-ت,13940406,272.23,283,272,277.40,49481,111420759.00,46,279
ارفع-ت,13940407,282.95,283,272,275.80,16677,37345878.00,17,277
ارفع-ت,13940408,271.61,279,272,276.42,13301,29845791.00,18,276
ارفع-ت,13940409,280.73,281,273,278.51,88090,199141914.00,47,276
ارفع-ت,13940410,281.96,282,267,277.90,8729,19693038.00,10,279
ارفع-ت,13940413,282.08,292,282,289.48,162042,380835001.00,57,278
ارفع-ت,13940414,291.20,291,279,280.61,61018,139008053.00,34,289
ارفع-ت,13940415,283.32,291,281,284.18,115548,266514946.00,42,281
ارفع-ت,13940416,284.18,289,279,284.43,275036,635119784.00,70,284
ارفع-ت,13940420,280.85,282,277,278.02,67659,152713820.00,25,284
ارفع-ت,13940421,281.96,289,277,281.35,91433,208841577.00,48,278
ارفع-ت,13940422,289.48,289,280,283.32,427114,982331669.00,126,281
ارفع-ت,13940423,279.74,286,278,281.10,142202,324463770.00,69,283
ارفع-ت,13940424,275.93,276,267,268.17,166902,363367413.00,69,281
ارفع-ت,13940428,0,0,0,268.17,0,0.00,0,268
ارفع-ت,13940429,277.16,277,259,263.85,80613,172643673.00,27,268
ارفع-ت,13940430,267.55,277,268,276.54,1073741,2410650771.00,185,264
ارفع-ت,13940431,281.22,281,267,271.86,188540,416054665.00,62,277
ارفع-ت,13940503,270.88,271,258,260.16,474798,1002952947.00,94,272
ارفع-ت,13940504,250.06,258,248,252.40,285771,585490232.00,87,260
ارفع-ت,13940505,258.68,259,249,251.41,265452,541778810.00,70,252
ارفع-ت,13940506,249.20,256,249,251.66,84748,173174570.00,41,251
ارفع-ت,13940507,0,0,0,251.66,0,0.00,0,252
ارفع-ت,13940510,0,0,0,251.66,0,0.00,0,252
ارفع-ت,13940511,0,0,0,251.66,0,0.00,0,252
ارفع-ت,13940512,0,0,0,251.66,0,0.00,0,252
ارفع-ت,13940513,0,0,0,251.66,0,0.00,0,252
ارفع-ت,13940514,0,0,0,251.66,0,0.00,0,252
ارفع-ت,13940517,249.07,249,235,249.69,122962,238252334.00,58,252
ارفع-ت,13940518,237.62,238,230,245.01,229293,434629108.00,77,250
ارفع-ت,13940519,228.01,234,218,241.19,142184,258453620.00,52,245
ارفع-ت,13940521,211.87,224,212,240.20,40524,72839417.00,25,241
ارفع-ت,13940524,218.28,218,214,234.04,209874,369306533.00,56,240
ارفع-ت,13940525,214.46,228,214,231.58,129998,230727608.00,36,234
ارفع-ت,13940526,220.00,220,220,220.00,146225,261166850.00,47,232
ارفع-ت,13940527,209.53,211,209,209.28,220911,375378501.00,65,220
ارفع-ت,13940528,213.84,214,199,200.66,135386,220522757.00,71,209
ارفع-ت,13940531,191.79,210,192,197.95,58342,93755703.00,23,201
ارفع-ت,13940601,195.24,208,192,205.96,177453,296729069.00,57,198
ارفع-ت,13940602,203.25,211,200,202.02,81977,134428910.00,26,206
ارفع-ت,13940603,197.21,200,192,192.41,300796,469803925.00,69,202
ارفع-ت,13940604,190.93,191,185,185.63,109797,165443255.00,36,192
ارفع-ت,13940607,194.75,195,191,194.63,65894,104092236.00,45,186
ارفع-ت,13940608,203.13,204,191,192.53,66986,104713216.00,30,195
ارفع-ت,13940609,193.39,197,193,195.37,43401,68813979.00,12,193
ارفع-ت,13940610,190.93,196,190,192.66,47473,74260140.00,27,195
ارفع-ت,13940611,194.63,197,192,193.89,42081,66237013.00,15,193
ارفع-ت,13940614,202.14,203,198,201.65,174758,286063568.00,27,194
ارفع-ت,13940615,197.09,203,197,199.31,67813,109713933.00,22,202
ارفع-ت,13940616,197.95,203,192,197.71,203721,327072503.00,81,199
ارفع-ت,13940617,200.79,203,201,202.39,39373,64692476.00,25,198
