<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
جهرم-ت,13920207,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920208,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920209,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920210,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920211,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920214,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920215,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920216,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920217,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920218,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920221,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920222,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920223,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920224,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920225,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920228,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920229,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920230,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920231,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920301,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920304,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920305,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920306,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920307,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920308,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920311,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920312,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920313,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920318,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920319,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920320,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920321,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920322,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920325,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920326,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920327,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920328,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920329,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920401,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920402,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920404,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920405,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920408,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920409,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920410,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920411,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920412,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920415,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920416,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920417,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920418,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920419,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920422,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920423,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920424,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920425,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920426,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920429,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920430,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920431,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920501,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920502,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920505,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920506,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920507,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920509,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920512,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920513,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920514,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920515,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920516,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920519,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920520,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920521,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920522,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920523,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920526,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920527,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920528,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920529,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920530,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920602,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920603,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920604,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920605,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920606,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920609,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920610,0,0,0,798.86,0,0.00,0,799
