<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
شپنا-ت,13880424,520.44,528,518,523.71,2198905,13704265407.00,278,512
شپنا-ت,13880427,526.07,538,526,533.38,2149408,13643250746.00,435,524
شپنا-ت,13880428,0,0,0,533.38,0,0.00,0,533
شپنا-ت,13880430,0,0,0,533.38,0,0.00,0,533
شپنا-ت,13880431,0,0,0,533.38,0,0.00,0,533
شپنا-ت,13880503,0,0,0,533.38,0,0.00,0,533
شپنا-ت,13880504,0,0,0,457.74,0,0.00,0,533
شپنا-ت,13880505,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880506,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880507,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880510,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880511,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880512,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880513,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880514,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880517,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880518,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880519,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880520,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880521,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880524,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880525,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880526,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880527,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880528,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880531,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880601,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880602,0,0,0,457.74,0,0.00,0,458
شپنا-ت,13880603,587.83,588,563,572.20,31802563,216531135083.00,2903,458
شپنا-ت,13880604,589.34,589,576,588.50,9177507,64271724003.00,1429,572
شپنا-ت,13880607,606.15,606,571,575.56,46547153,318820333139.00,1260,589
شپنا-ت,13880608,575.82,580,558,560.94,4287277,28616757631.00,955,576
شپنا-ت,13880609,555.48,578,553,571.95,107729042,733238659376.00,301,561
شپنا-ت,13880610,589.09,589,588,589.09,2888231,20246449996.00,645,572
شپنا-ت,13880611,606.74,607,593,604.89,3968682,28566825301.00,874,589
شپنا-ت,13880614,595.48,599,587,591.03,1313453,9180111980.00,327,605
شپنا-ت,13880615,575.65,577,573,585.48,554748,3790971899.00,116,591
شپنا-ت,13880616,567.92,583,568,568.84,2264845,15330554958.00,528,585
شپنا-ت,13880617,582.29,582,564,573.80,848505,5841519484.00,221,569
شپنا-ت,13880618,578.17,587,572,576.66,906028,6243114962.00,222,574
شپنا-ت,13880621,569.51,0,0,576.66,0,0.00,0,577
شپنا-ت,13880622,563.04,571,561,571.11,829263,5580574943.00,262,577
شپنا-ت,13880623,567.24,567,559,566.57,808012,5401619363.00,218,571
شپنا-ت,13880624,560.52,561,551,552.71,2068221,13602897311.00,372,567
شپنا-ت,13880625,554.64,567,555,557.50,782820,5243652596.00,224,553
شپنا-ت,13880628,568.92,574,569,572.62,1518741,10374761438.00,114,557
شپنا-ت,13880629,0,0,0,572.62,0,0.00,0,573
شپنا-ت,13880630,587.41,590,574,586.57,1995764,13929730213.00,239,573
شپنا-ت,13880631,577.41,603,577,597.08,5099502,36232571300.00,484,587
شپنا-ت,13880701,596.57,601,586,593.55,1254970,8847446551.00,316,597
