<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
فاراك-ت,13821224,251.58,257,250,256.94,90138,306606056.00,36,263
فاراك-ت,13821225,251.43,256,244,256.35,20093,68735817.00,13,257
فاراك-ت,13821226,264.43,265,257,257.45,54879,194646537.00,42,256
فاراك-ت,13821227,257.45,264,257,258.11,389418,1370431327.00,66,257
فاراك-ت,13830108,258.11,259,258,258.11,55082,193576160.00,25,258
فاراك-ت,13830109,258.11,264,258,258.78,72864,258050252.00,31,258
فاراك-ت,13830110,264.43,265,259,259.00,46884,165907077.00,27,259
فاراك-ت,13830111,264.21,264,246,256.06,116396,402286217.00,36,259
فاراك-ت,13830115,255.84,256,250,255.10,60332,207012445.00,32,256
فاراك-ت,13830116,253.05,253,242,253.27,38849,128331494.00,17,255
فاراك-ت,13830117,240.63,253,241,252.97,4917,16109772.00,4,253
فاراك-ت,13830118,240.34,252,240,251.50,30280,99077680.00,17,253
فاراك-ت,13830119,238.94,245,239,245.48,131463,427969913.00,59,252
فاراك-ت,13830122,239.46,241,233,240.63,116604,372061002.00,54,245
فاراك-ت,13830124,233.36,238,229,238.06,102593,326718821.00,46,241
فاراك-ت,13830125,231.38,235,226,235.20,75135,233191107.00,31,238
فاراك-ت,13830126,230.20,233,224,232.85,138678,435525295.00,48,235
فاراك-ت,13830129,230.35,231,226,231.45,126167,395101576.00,49,233
فاراك-ت,13830130,230.13,230,225,229.47,104641,322444105.00,46,231
فاراك-ت,13830202,227.56,229,224,228.29,93917,289158517.00,45,229
فاراك-ت,13830205,221.98,224,219,224.03,176251,532396648.00,68,228
فاراك-ت,13830206,224.03,235,224,227.56,250749,778268476.00,70,224
فاراك-ت,13830207,232.70,239,233,235.93,211867,687565486.00,80,228
فاراك-ت,13830208,242.40,248,242,242.18,152077,511881974.00,55,236
