<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
فملي-ت,13870605,75.68,76,74,74.55,1227000,8527934862.00,305,73
فملي-ت,13870606,74.08,75,73,74.51,606785,4154657844.00,173,75
فملي-ت,13870609,73.31,74,72,74.13,399257,2657558107.00,64,75
فملي-ت,13870610,71.91,73,72,73.37,800300,5298013074.00,147,74
فملي-ت,13870611,72.78,73,71,73.30,115324,765198063.00,48,73
فملي-ت,13870612,71.11,74,71,73.02,431227,2849633230.00,112,73
فملي-ت,13870613,71.74,73,71,72.92,186390,1231012179.00,75,73
فملي-ت,13870616,70.74,71,71,70.75,2302056,14991016927.00,197,73
فملي-ت,13870617,68.63,70,69,69.98,844055,5332771613.00,159,71
فملي-ت,13870618,67.89,70,68,69.61,403961,2524478864.00,97,70
فملي-ت,13870619,67.52,69,68,69.29,358688,2230434518.00,83,70
فملي-ت,13870620,67.22,68,67,67.22,3188149,19728342570.00,145,69
فملي-ت,13870623,65.21,67,65,65.21,4709496,28271346154.00,333,67
فملي-ت,13870624,63.76,67,63,65.21,448602,2692852041.00,83,65
فملي-ت,13870625,67.16,67,66,65.65,529173,3271341070.00,97,65
فملي-ت,13870626,67.59,68,65,66.09,763102,4706005340.00,168,66
فملي-ت,13870627,66.09,68,65,66.38,2137291,12964565689.00,140,66
فملي-ت,13870630,67.35,68,65,67.62,1789046,11196612148.00,113,66
فملي-ت,13870631,67.62,69,66,68.69,6157078,38291103261.00,85,68
فملي-ت,13870702,69.20,70,67,68.75,1261798,8034589157.00,140,69
فملي-ت,13870703,67.62,70,68,68.78,503928,3197683764.00,85,69
فملي-ت,13870706,68.76,70,68,69.27,1232438,7907396922.00,107,69
فملي-ت,13870707,68.33,69,67,69.09,983021,6216809054.00,63,69
فملي-ت,13870708,70.39,71,68,69.11,320378,2042711562.00,75,69
فملي-ت,13870709,67.05,69,67,68.51,668091,4123459002.00,94,69
فملي-ت,13870713,66.46,68,66,68.47,52554,321527222.00,9,69
فملي-ت,13870714,66.42,68,66,68.45,25354,155016226.00,11,68
فملي-ت,13870715,66.39,68,66,68.45,3725,22769090.00,5,68
فملي-ت,13870716,66.39,68,66,68.45,4437,27120834.00,3,68
فملي-ت,13870717,66.39,68,66,68.45,310,1896610.00,4,68
فملي-ت,13870720,66.39,68,66,68.45,1637,10007234.00,3,68
فملي-ت,13870721,66.39,68,66,68.44,15010,91743000.00,3,68
فملي-ت,13870722,66.38,68,66,67.71,815265,4982085635.00,48,68
فملي-ت,13870723,65.69,68,66,67.70,14110,85325020.00,6,68
فملي-ت,13870724,65.68,68,66,67.69,6619,40020324.00,4,68
فملي-ت,13870727,65.67,66,66,65.67,230326,1392320670.00,16,68
فملي-ت,13870728,63.70,64,64,63.70,1275,7476600.00,2,66
فملي-ت,13870729,61.80,62,62,61.80,20069,114172541.00,5,64
فملي-ت,13870730,59.95,60,60,59.95,110719,611058161.00,6,62
فملي-ت,13870801,58.16,60,58,59.86,117522,629214358.00,11,60
فملي-ت,13870805,58.07,59,58,58.77,1420380,7593352120.00,60,60
فملي-ت,13870806,57.01,58,57,58.39,505010,2650293750.00,25,59
فملي-ت,13870807,56.64,58,57,58.39,20,105890.00,2,58
فملي-ت,13870808,56.64,58,57,58.04,455010,2372423430.00,25,58
فملي-ت,13870814,56.30,58,56,57.86,252833,1310434869.00,16,58
فملي-ت,13870815,56.13,57,56,57.17,923254,4770454378.00,61,58
فملي-ت,13870819,55.47,57,55,57.17,110,563230.00,2,57
فملي-ت,13870825,55.47,57,55,57.17,1958,9999118.00,2,57
فملي-ت,13870826,55.47,57,55,57.16,9853,50310978.00,3,57
فملي-ت,13870827,55.45,57,55,57.16,20,103670.00,3,57
فملي-ت,13870902,55.45,55,55,55.45,1000,5105000.00,1,57
فملي-ت,13870903,53.79,54,54,53.79,2303,11404456.00,3,55
فملي-ت,13870904,52.18,52,52,52.18,300,1441200.00,1,54
فملي-ت,13870905,50.62,51,51,50.62,2135,9949100.00,1,52
فملي-ت,13870906,49.11,51,49,50.62,339,1534009.00,2,51
