<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
وبصادر-ت,13890415,82.98,83,82,82.47,827070,1070624379.00,35,82
وبصادر-ت,13890416,82.47,84,82,82.72,2011962,2615628297.00,41,82
وبصادر-ت,13890420,83.04,84,82,83.04,3858631,5021277118.00,176,83
وبصادر-ت,13890421,83.04,84,83,83.11,523723,687932472.00,91,83
وبصادر-ت,13890422,83.55,84,83,83.23,2215204,2892727506.00,99,83
وبصادر-ت,13890423,83.11,84,82,83.11,12509197,16275751147.00,848,83
وبصادر-ت,13890426,0,0,0,83.11,0,0.00,0,83
وبصادر-ت,13890427,0,0,0,83.11,0,0.00,0,83
وبصادر-ت,13890428,0,0,0,83.11,0,0.00,0,83
وبصادر-ت,13890429,85.09,86,84,85.38,1342943,1617129428.00,104,83
وبصادر-ت,13890430,86.51,87,84,85.30,1517687,1819756557.00,109,85
وبصادر-ت,13890502,85.09,85,83,85.09,602689,712340522.00,50,85
وبصادر-ت,13890503,83.74,85,84,84.88,1196878,1421751220.00,93,85
وبصادر-ت,13890504,84.74,85,83,84.74,721369,852224467.00,45,85
وبصادر-ت,13890506,83.67,84,84,84.67,844336,1002328540.00,40,85
وبصادر-ت,13890509,84.45,85,84,84.60,564684,671465212.00,57,85
وبصادر-ت,13890510,84.38,85,83,84.52,904214,1073744436.00,55,85
وبصادر-ت,13890511,83.67,85,84,84.45,561578,665224158.00,52,85
وبصادر-ت,13890512,83.39,84,83,83.96,3343801,3944735806.00,127,84
وبصادر-ت,13890513,83.67,85,84,84.03,4798386,5685372469.00,145,84
وبصادر-ت,13890516,83.82,85,84,84.38,2327736,2784089693.00,104,84
وبصادر-ت,13890517,85.94,87,84,84.60,1071806,1292586599.00,74,84
وبصادر-ت,13890518,84.74,86,83,84.38,3241855,3853727002.00,162,85
وبصادر-ت,13890519,83.74,86,83,84.95,11183322,13402079103.00,288,84
وبصادر-ت,13890520,86.65,88,87,87.36,3820628,4746321411.00,147,85
وبصادر-ت,13890523,89.98,90,87,88.57,5361880,6695859005.00,285,87
وبصادر-ت,13890524,88.57,89,85,88.21,1511362,1860296185.00,94,89
وبصادر-ت,13890525,87.86,88,87,88.07,909117,1120769548.00,81,88
وبصادر-ت,13890526,87.29,88,87,87.72,2133413,2624315029.00,120,88
وبصادر-ت,13890527,86.94,91,87,88.07,3594699,4473798756.00,228,88
وبصادر-ت,13890530,88.57,89,86,87.57,3642843,4489162608.00,240,88
وبصادر-ت,13890531,87.93,88,86,87.22,1974036,2410929042.00,177,88
وبصادر-ت,13890601,87.22,89,86,86.72,4541663,5550954637.00,246,87
وبصادر-ت,13890602,88.50,88,87,86.94,1836466,2261280012.00,96,87
وبصادر-ت,13890603,87.79,88,87,87.08,2067559,2546720009.00,113,87
وبصادر-ت,13890606,86.86,88,87,87.36,1704302,2111242800.00,147,87
وبصادر-ت,13890607,87.93,91,88,89.70,5080274,6425450704.00,276,87
وبصادر-ت,13890608,90.84,93,91,92.32,7035402,9159904125.00,322,90
وبصادر-ت,13890609,92.25,92,91,92.11,1573643,2035774300.00,164,92
