<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
دابور-ت,13850425,202.51,207,203,206.52,916,9039940.00,4,207
دابور-ت,13850428,206.64,207,207,206.52,110,1099940.00,2,207
دابور-ت,13850504,206.62,207,207,206.52,2010,20097940.00,2,207
دابور-ت,13850518,202.41,206,202,205.92,3450,33794450.00,3,207
دابور-ت,13850521,201.81,202,202,202.49,20010,195417990.00,3,206
دابور-ت,13850522,198.46,199,198,199.12,20010,192176360.00,3,202
دابور-ت,13850523,195.15,196,195,195.81,20010,188974760.00,3,199
دابور-ت,13850601,191.91,196,192,195.73,510,4738220.00,3,196
دابور-ت,13850607,191.83,192,192,191.83,24105,223766715.00,6,196
دابور-ت,13850608,188.00,191,188,191.00,5182,47147286.00,11,192
دابور-ت,13850614,187.20,187,187,187.20,25000,226475000.00,3,191
دابور-ت,13850615,183.46,183,183,183.46,24000,213072000.00,3,187
دابور-ت,13850629,183.46,183,183,183.44,1030,9143340.00,4,183
دابور-ت,13850716,183.39,183,183,183.42,1020,9052510.00,3,183
دابور-ت,13850724,183.29,183,183,183.42,510,4523760.00,2,183
دابور-ت,13850730,179.76,183,180,182.57,5510,47932850.00,3,183
دابور-ت,13850813,178.93,179,179,178.93,29200,252842800.00,5,183
دابور-ت,13850817,175.36,176,175,175.96,20010,169805150.00,3,179
دابور-ت,13850821,172.44,176,172,175.87,510,4257610.00,2,176
دابور-ت,13850822,172.36,176,172,175.79,510,4255570.00,2,176
دابور-ت,13850827,172.36,173,172,172.86,20230,168696190.00,6,176
دابور-ت,13850828,172.44,173,172,172.77,5020,41892060.00,4,173
دابور-ت,13850901,172.44,173,169,172.77,265,2205060.00,3,173
دابور-ت,13850906,172.34,173,172,172.65,7267,60615625.00,7,173
دابور-ت,13850911,172.65,173,173,172.65,10000,83550000.00,7,173
دابور-ت,13850913,169.45,173,169,172.22,8206,68065540.00,3,173
دابور-ت,13850915,172.22,172,172,172.22,10345,86215230.00,2,172
دابور-ت,13850918,172.22,172,172,172.22,1000,8334000.00,1,172
دابور-ت,13850919,172.22,172,172,172.22,1100,9167400.00,2,172
دابور-ت,13850920,169.45,172,169,172.09,1010,8283280.00,2,172
دابور-ت,13850921,172.11,172,172,172.09,1010,8412280.00,2,172
دابور-ت,13850922,172.03,172,169,171.26,8755,71948805.00,5,172
دابور-ت,13850926,171.26,171,171,171.26,2000,16576000.00,2,171
دابور-ت,13850928,171.24,171,171,171.26,3000,24863600.00,3,171
دابور-ت,13851002,169.45,171,169,171.22,610,5002860.00,2,171
دابور-ت,13851004,171.26,171,171,171.22,130,1077420.00,2,171
دابور-ت,13851017,169.45,171,169,171.16,810,6642830.00,2,171
دابور-ت,13851103,171.14,171,171,171.16,2210,18303230.00,2,171
دابور-ت,13851114,167.75,171,168,171.06,745,6049510.00,2,171
دابور-ت,13851121,167.65,170,168,170.36,5010,40647440.00,4,171
دابور-ت,13851125,167.65,170,168,169.80,5010,40647170.00,2,170
دابور-ت,13851205,169.80,170,170,169.80,1484,12194028.00,2,170
دابور-ت,13851206,169.76,170,170,169.80,610,5011170.00,3,170
دابور-ت,13851215,168.99,170,169,169.78,610,4988960.00,2,170
دابور-ت,13851228,166.39,168,166,168.29,10513,84651596.00,8,170
دابور-ت,13860111,168.99,169,168,168.35,2442,19970366.00,2,168
