<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
امين-ت,14000118,6990.00,7420,6990,7380.00,7886762,58197234550.00,6915,7000
امين-ت,14000121,7520.00,7800,7300,7590.00,19970878,151671203720.00,15848,7380
امين-ت,14000122,7680.00,7680,7440,7500.00,4811858,35893215850.00,928,7590
امين-ت,14000123,7350.00,7350,7350,7430.00,3350695,24627608250.00,1280,7500
امين-ت,14000124,7290.00,7680,7290,7320.00,10097185,73873937920.00,7046,7430
امين-ت,14000125,7280.00,7280,7180,7310.00,310785,2234917700.00,326,7320
امين-ت,14000128,7170.00,7170,7170,7240.00,3203534,22969338780.00,2458,7310
امين-ت,14000129,7100.00,7100,7100,7240.00,21996,156171600.00,19,7240
امين-ت,14000130,7100.00,7100,7100,7240.00,61753,438446300.00,109,7240
امين-ت,14000131,7100.00,7100,7100,7230.00,261388,1855854800.00,144,7240
امين-ت,14000201,7020.00,7020,7020,7230.00,105702,742028040.00,48,7230
امين-ت,14000204,7020.00,7020,7020,7230.00,99066,695443320.00,88,7230
امين-ت,14000205,7020.00,7020,7020,7220.00,170989,1200342780.00,67,7230
امين-ت,14000206,7010.00,7010,7010,7220.00,62944,441237440.00,55,7220
امين-ت,14000207,7010.00,7030,7010,7110.00,3697759,25923249340.00,4733,7220
امين-ت,14000208,7010.00,7350,6990,7050.00,6395935,45057811850.00,8406,7110
امين-ت,14000211,7000.00,7180,6990,7020.00,3627696,25394767210.00,5306,7050
امين-ت,14000212,6990.00,7020,6990,7010.00,3648998,25519265700.00,4150,7020
امين-ت,14000213,6990.00,7020,6990,7010.00,2757110,19296874900.00,4240,7010
امين-ت,14000215,7000.00,7060,6990,7000.00,4665179,32643593610.00,4941,7010
امين-ت,14000218,6990.00,7000,6990,6990.00,4066150,28423206990.00,4613,7000
امين-ت,14000219,6990.00,7000,6990,6990.00,2851474,19934269400.00,3420,6990
امين-ت,14000220,6990.00,7010,6990,6990.00,2933967,20513411950.00,3670,6990
امين-ت,14000221,6990.00,7050,6990,6990.00,2538590,17756126420.00,4528,6990
امين-ت,14000222,6990.00,7010,6990,6990.00,1803387,12607781290.00,4091,6990
امين-ت,14000225,6990.00,7000,6650,6980.00,2437290,17012378060.00,3229,6990
امين-ت,14000226,6750.00,7000,6750,6980.00,3397720,23726039570.00,4355,6980
امين-ت,14000227,6900.00,7000,6850,6980.00,2036468,14230375950.00,3675,6980
امين-ت,14000228,7000.00,7020,7000,6990.00,1790349,12538140110.00,3915,6980
امين-ت,14000229,7000.00,7320,7000,7090.00,3800437,27021451220.00,5704,6990
امين-ت,14000301,7100.00,7380,7090,7150.00,2700999,19393239470.00,3606,7090
امين-ت,14000302,7090.00,7100.00,7090.00,7090.00,5854670,41513570810.00,3427,7150.00
